,price,airline_name,departure_city,arrival_city,travel_date,duration,stops,cabin_class,booking_date,days_until_travel,booking_type,travel_type
238,73674.0,Air India,Banglore,Kolkata,2025-01-26,615,1 stop,Business,2024-12-16,41,Advanced,Holiday
239,104723.0,Air India,Banglore,Kolkata,2025-01-26,390,1 stop,Business,2024-12-16,41,Advanced,Holiday
240,68157.0,Air India,Banglore,Kolkata,2025-01-26,725,1 stop,Business,2024-12-16,41,Advanced,Holiday
241,91146.0,Air India,Banglore,Kolkata,2025-01-26,495,1 stop,Business,2024-12-16,41,Advanced,Holiday
242,6128.8,IndiGo,Banglore,Kolkata,2025-01-26,150,Direct,Economy,2024-12-16,41,Advanced,Holiday
243,6441.51,IndiGo,Banglore,Kolkata,2025-01-26,145,Direct,Economy,2024-12-16,41,Advanced,Holiday
244,6329.07,IndiGo,Banglore,Kolkata,2025-01-26,150,Direct,Economy,2024-12-16,41,Advanced,Holiday
245,6432.16,IndiGo,Banglore,Kolkata,2025-01-26,150,Direct,Economy,2024-12-16,41,Advanced,Holiday
246,6612.13,IndiGo,Banglore,Kolkata,2025-01-26,145,Direct,Economy,2024-12-16,41,Advanced,Holiday
247,6734.83,IndiGo,Banglore,Kolkata,2025-01-26,145,Direct,Economy,2024-12-16,41,Advanced,Holiday
248,6432.16,IndiGo,Banglore,Kolkata,2025-01-26,155,Direct,Economy,2024-12-16,41,Advanced,Holiday
249,6612.13,IndiGo,Banglore,Kolkata,2025-01-26,150,Direct,Economy,2024-12-16,41,Advanced,Holiday
250,6734.83,IndiGo,Banglore,Kolkata,2025-01-26,150,Direct,Economy,2024-12-16,41,Advanced,Holiday
251,6734.83,Akasa Air,Banglore,Kolkata,2025-01-26,150,Direct,Economy,2024-12-16,41,Advanced,Holiday
252,8903.31,IndiGo,Banglore,Kolkata,2025-01-26,170,Direct,Economy,2024-12-16,41,Advanced,Holiday
253,6454.67,SpiceJet,Banglore,Kolkata,2025-01-26,285,1 stop,Economy,2024-12-16,41,Advanced,Holiday
254,7683.46,IndiGo,Banglore,Kolkata,2025-01-26,240,1 stop,Economy,2024-12-16,41,Advanced,Holiday
255,12832.12,IndiGo,Banglore,Kolkata,2025-01-26,155,Direct,Economy,2024-12-16,41,Advanced,Holiday
256,6454.67,IndiGo,Banglore,Kolkata,2025-01-26,345,1 stop,Economy,2024-12-16,41,Advanced,Holiday
257,7311.15,IndiGo,Banglore,Kolkata,2025-01-26,295,1 stop,Economy,2024-12-16,41,Advanced,Holiday
258,8335.92,IndiGo,Banglore,Kolkata,2025-01-26,275,1 stop,Economy,2024-12-16,41,Advanced,Holiday
259,6863.94,IndiGo,Banglore,Kolkata,2025-01-26,360,1 stop,Economy,2024-12-16,41,Advanced,Holiday
260,8335.92,IndiGo,Banglore,Kolkata,2025-01-26,295,1 stop,Economy,2024-12-16,41,Advanced,Holiday
261,6487.55,IndiGo,Banglore,Kolkata,2025-01-26,425,1 stop,Economy,2024-12-16,41,Advanced,Holiday
262,7798.96,IndiGo,Banglore,Kolkata,2025-01-26,345,1 stop,Economy,2024-12-16,41,Advanced,Holiday
263,19857.76,Air India,Chennai,Hyderabad,2024-12-25,80,Direct,Business,2024-12-16,9,Moderate,Holiday
264,33851.0,Air India,Chennai,Hyderabad,2024-12-25,290,Direct,Business,2024-12-16,9,Moderate,Holiday
265,31510.0,Air India,Chennai,Hyderabad,2024-12-25,345,1 stop,Business,2024-12-16,9,Moderate,Holiday
266,45324.0,Air India,Chennai,Hyderabad,2024-12-25,270,1 stop,Business,2024-12-16,9,Moderate,Holiday
267,32222.0,Air India,Chennai,Hyderabad,2024-12-25,585,1 stop,Business,2024-12-16,9,Moderate,Holiday
268,29620.0,Air India,Chennai,Hyderabad,2024-12-25,660,1 stop,Business,2024-12-16,9,Moderate,Holiday
269,31548.0,Air India,Chennai,Hyderabad,2024-12-25,625,1 stop,Business,2024-12-16,9,Moderate,Holiday
270,31754.0,Air India,Chennai,Hyderabad,2024-12-25,665,1 stop,Business,2024-12-16,9,Moderate,Holiday
271,47979.0,Air India,Chennai,Hyderabad,2024-12-25,415,1 stop,Business,2024-12-16,9,Moderate,Holiday
272,31548.0,Air India,Chennai,Hyderabad,2024-12-25,835,1 stop,Business,2024-12-16,9,Moderate,Holiday
273,68956.0,Air India,Chennai,Hyderabad,2024-12-25,315,1 stop,Business,2024-12-16,9,Moderate,Holiday
274,32108.0,Air India,Chennai,Hyderabad,2024-12-25,930,1 stop,Business,2024-12-16,9,Moderate,Holiday
275,69718.0,Air India,Chennai,Hyderabad,2024-12-25,375,1 stop,Business,2024-12-16,9,Moderate,Holiday
276,59985.0,Air India,Chennai,Hyderabad,2024-12-25,465,1 stop,Business,2024-12-16,9,Moderate,Holiday
277,46086.0,Air India,Chennai,Hyderabad,2024-12-25,665,1 stop,Business,2024-12-16,9,Moderate,Holiday
278,47979.0,Air India,Chennai,Hyderabad,2024-12-25,655,1 stop,Business,2024-12-16,9,Moderate,Holiday
279,32222.0,Air India,Chennai,Hyderabad,2024-12-25,1170,1 stop,Business,2024-12-16,9,Moderate,Holiday
280,65918.54,Air India,Chennai,Hyderabad,2024-12-25,490,1 stop,Business,2024-12-16,9,Moderate,Holiday
281,46086.0,Air India,Chennai,Hyderabad,2024-12-25,895,1 stop,Business,2024-12-16,9,Moderate,Holiday
282,92616.0,Air India,Chennai,Hyderabad,2024-12-25,370,1 stop,Business,2024-12-16,9,Moderate,Holiday
283,64340.36,Air India,Chennai,Hyderabad,2024-12-25,720,1 stop,Business,2024-12-16,9,Moderate,Holiday
284,94976.0,Air India,Chennai,Hyderabad,2024-12-25,470,1 stop,Business,2024-12-16,9,Moderate,Holiday
285,55942.0,Air India,Chennai,Hyderabad,2024-12-25,960,1 stop,Business,2024-12-16,9,Moderate,Holiday
286,98489.0,Air India,Chennai,Hyderabad,2024-12-25,460,1 stop,Business,2024-12-16,9,Moderate,Holiday
287,47979.0,Air India,Chennai,Hyderabad,2024-12-25,1240,1 stop,Business,2024-12-16,9,Moderate,Holiday
288,47032.0,Air India,Chennai,Hyderabad,2024-12-25,1405,1 stop,Business,2024-12-16,9,Moderate,Holiday
289,83274.0,Air India,Chennai,Hyderabad,2024-12-25,705,1 stop,Business,2024-12-16,9,Moderate,Holiday
290,67493.16,Air India,Chennai,Hyderabad,2024-12-25,1080,1 stop,Business,2024-12-16,9,Moderate,Holiday
291,96951.0,Air India,Chennai,Hyderabad,2024-12-25,690,1 stop,Business,2024-12-16,9,Moderate,Holiday
292,91114.0,Air India,Chennai,Hyderabad,2024-12-25,780,1 stop,Business,2024-12-16,9,Moderate,Holiday
293,5619.57,IndiGo,Chennai,Hyderabad,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
294,5619.57,IndiGo,Chennai,Hyderabad,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
295,5819.56,IndiGo,Chennai,Hyderabad,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
296,6024.15,IndiGo,Chennai,Hyderabad,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
297,5819.56,IndiGo,Chennai,Hyderabad,2024-12-25,80,Direct,Economy,2024-12-16,9,Moderate,Holiday
298,6554.93,IndiGo,Chennai,Hyderabad,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
299,7185.54,IndiGo,Chennai,Hyderabad,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
300,7901.38,Air India,Chennai,Hyderabad,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
301,7575.32,IndiGo,Chennai,Hyderabad,2024-12-25,80,Direct,Economy,2024-12-16,9,Moderate,Holiday
302,8636.51,IndiGo,Chennai,Hyderabad,2024-12-25,85,Direct,Economy,2024-12-16,9,Moderate,Holiday
303,8423.02,IndiGo,Chennai,Hyderabad,2024-12-25,205,Direct,Economy,2024-12-16,9,Moderate,Holiday
304,9172.46,IndiGo,Chennai,Hyderabad,2024-12-25,245,1 stop,Economy,2024-12-16,9,Moderate,Holiday
305,10347.82,IndiGo,Chennai,Hyderabad,2024-12-25,230,1 stop,Economy,2024-12-16,9,Moderate,Holiday
306,11607.89,IndiGo,Chennai,Hyderabad,2024-12-25,200,1 stop,Economy,2024-12-16,9,Moderate,Holiday
307,9823.89,IndiGo,Chennai,Hyderabad,2024-12-25,250,1 stop,Economy,2024-12-16,9,Moderate,Holiday
308,11611.22,IndiGo,Chennai,Hyderabad,2024-12-25,210,1 stop,Economy,2024-12-16,9,Moderate,Holiday
309,10879.99,IndiGo,Chennai,Hyderabad,2024-12-25,240,1 stop,Economy,2024-12-16,9,Moderate,Holiday
310,10138.03,IndiGo,Chennai,Hyderabad,2024-12-25,275,1 stop,Economy,2024-12-16,9,Moderate,Holiday
311,11102.56,IndiGo,Chennai,Hyderabad,2024-12-25,245,1 stop,Economy,2024-12-16,9,Moderate,Holiday
312,9703.28,IndiGo,Chennai,Hyderabad,2024-12-25,320,1 stop,Economy,2024-12-16,9,Moderate,Holiday
313,11563.86,IndiGo,Chennai,Hyderabad,2024-12-25,255,1 stop,Economy,2024-12-16,9,Moderate,Holiday
314,11431.09,IndiGo,Chennai,Hyderabad,2024-12-25,260,1 stop,Economy,2024-12-16,9,Moderate,Holiday
315,8071.0,Air India,Chennai,Hyderabad,2024-12-25,420,1 stop,Economy,2024-12-16,9,Moderate,Holiday
316,10028.01,IndiGo,Chennai,Hyderabad,2024-12-25,320,1 stop,Economy,2024-12-16,9,Moderate,Holiday
317,9823.89,IndiGo,Chennai,Hyderabad,2024-12-25,330,1 stop,Economy,2024-12-16,9,Moderate,Holiday
318,11433.88,IndiGo,Chennai,Hyderabad,2024-12-25,295,1 stop,Economy,2024-12-16,9,Moderate,Holiday
319,19857.76,Air India,Chennai,Hyderabad,2025-01-01,80,Direct,Business,2024-12-16,16,Moderate,Holiday
320,30444.0,Air India,Chennai,Hyderabad,2025-01-01,290,Direct,Business,2024-12-16,16,Moderate,Holiday
321,30145.0,Air India,Chennai,Hyderabad,2025-01-01,345,1 stop,Business,2024-12-16,16,Moderate,Holiday
322,45324.0,Air India,Chennai,Hyderabad,2025-01-01,270,1 stop,Business,2024-12-16,16,Moderate,Holiday
323,32984.0,Air India,Chennai,Hyderabad,2025-01-01,585,1 stop,Business,2024-12-16,16,Moderate,Holiday
324,47217.0,Air India,Chennai,Hyderabad,2025-01-01,415,1 stop,Business,2024-12-16,16,Moderate,Holiday
325,32108.0,Air India,Chennai,Hyderabad,2025-01-01,835,1 stop,Business,2024-12-16,16,Moderate,Holiday
326,68956.0,Air India,Chennai,Hyderabad,2025-01-01,315,1 stop,Business,2024-12-16,16,Moderate,Holiday
327,59985.0,Air India,Chennai,Hyderabad,2025-01-01,435,1 stop,Business,2024-12-16,16,Moderate,Holiday
328,64338.58,Air India,Chennai,Hyderabad,2025-01-01,405,1 stop,Business,2024-12-16,16,Moderate,Holiday
329,45324.0,Air India,Chennai,Hyderabad,2025-01-01,665,1 stop,Business,2024-12-16,16,Moderate,Holiday
330,69718.0,Air India,Chennai,Hyderabad,2025-01-01,375,1 stop,Business,2024-12-16,16,Moderate,Holiday
331,47217.0,Air India,Chennai,Hyderabad,2025-01-01,650,1 stop,Business,2024-12-16,16,Moderate,Holiday
332,68449.99,Air India,Chennai,Hyderabad,2025-01-01,400,1 stop,Business,2024-12-16,16,Moderate,Holiday
333,72861.46,Air India,Chennai,Hyderabad,2025-01-01,370,1 stop,Business,2024-12-16,16,Moderate,Holiday
334,61308.0,Air India,Chennai,Hyderabad,2025-01-01,490,1 stop,Business,2024-12-16,16,Moderate,Holiday
335,30288.0,Air India,Chennai,Hyderabad,2025-01-01,1310,1 stop,Business,2024-12-16,16,Moderate,Holiday
336,89553.0,Air India,Chennai,Hyderabad,2025-01-01,360,1 stop,Business,2024-12-16,16,Moderate,Holiday
337,45324.0,Air India,Chennai,Hyderabad,2025-01-01,895,1 stop,Business,2024-12-16,16,Moderate,Holiday
338,59985.0,Air India,Chennai,Hyderabad,2025-01-01,650,1 stop,Business,2024-12-16,16,Moderate,Holiday
339,101727.0,Air India,Chennai,Hyderabad,2025-01-01,395,1 stop,Business,2024-12-16,16,Moderate,Holiday
340,93887.0,Air India,Chennai,Hyderabad,2025-01-01,440,1 stop,Business,2024-12-16,16,Moderate,Holiday
341,64338.58,Air India,Chennai,Hyderabad,2025-01-01,740,1 stop,Business,2024-12-16,16,Moderate,Holiday
342,96965.0,Air India,Chennai,Hyderabad,2025-01-01,435,1 stop,Business,2024-12-16,16,Moderate,Holiday
343,69804.16,Air India,Chennai,Hyderabad,2025-01-01,680,1 stop,Business,2024-12-16,16,Moderate,Holiday
344,54682.0,Air India,Chennai,Hyderabad,2025-01-01,960,1 stop,Business,2024-12-16,16,Moderate,Holiday
345,70683.58,Air India,Chennai,Hyderabad,2025-01-01,695,1 stop,Business,2024-12-16,16,Moderate,Holiday
346,96965.0,Air India,Chennai,Hyderabad,2025-01-01,470,1 stop,Business,2024-12-16,16,Moderate,Holiday
347,69718.0,Air India,Chennai,Hyderabad,2025-01-01,735,1 stop,Business,2024-12-16,16,Moderate,Holiday
348,46271.0,Air India,Chennai,Hyderabad,2025-01-01,1405,1 stop,Business,2024-12-16,16,Moderate,Holiday
349,4856.34,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
350,4856.34,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
351,5301.62,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
352,4856.34,IndiGo,Chennai,Hyderabad,2025-01-01,85,Direct,Economy,2024-12-16,16,Moderate,Holiday
353,5108.11,Air India,Chennai,Hyderabad,2025-01-01,80,Direct,Economy,2024-12-16,16,Moderate,Holiday
354,5565.31,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
355,6021.57,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
356,6412.55,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
357,6552.34,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
358,6412.55,IndiGo,Chennai,Hyderabad,2025-01-01,80,Direct,Economy,2024-12-16,16,Moderate,Holiday
359,7093.98,IndiGo,Chennai,Hyderabad,2025-01-01,75,Direct,Economy,2024-12-16,16,Moderate,Holiday
360,7794.82,IndiGo,Chennai,Hyderabad,2025-01-01,245,Direct,Economy,2024-12-16,16,Moderate,Holiday
361,8713.56,IndiGo,Chennai,Hyderabad,2025-01-01,215,1 stop,Economy,2024-12-16,16,Moderate,Holiday
362,7654.62,IndiGo,Chennai,Hyderabad,2025-01-01,285,1 stop,Economy,2024-12-16,16,Moderate,Holiday
363,9932.64,IndiGo,Chennai,Hyderabad,2025-01-01,205,1 stop,Economy,2024-12-16,16,Moderate,Holiday
364,9462.46,IndiGo,Chennai,Hyderabad,2025-01-01,225,1 stop,Economy,2024-12-16,16,Moderate,Holiday
365,9070.56,Air India,Chennai,Hyderabad,2025-01-01,245,1 stop,Economy,2024-12-16,16,Moderate,Holiday
366,9203.89,IndiGo,Chennai,Hyderabad,2025-01-01,265,1 stop,Economy,2024-12-16,16,Moderate,Holiday
367,9821.31,IndiGo,Chennai,Hyderabad,2025-01-01,245,1 stop,Economy,2024-12-16,16,Moderate,Holiday
368,10679.83,IndiGo,Chennai,Hyderabad,2025-01-01,230,1 stop,Economy,2024-12-16,16,Moderate,Holiday
369,9713.06,IndiGo,Chennai,Hyderabad,2025-01-01,280,1 stop,Economy,2024-12-16,16,Moderate,Holiday
370,10351.93,IndiGo,Chennai,Hyderabad,2025-01-01,260,1 stop,Economy,2024-12-16,16,Moderate,Holiday
371,8859.41,IndiGo,Chennai,Hyderabad,2025-01-01,320,1 stop,Economy,2024-12-16,16,Moderate,Holiday
372,8071.0,IndiGo,Chennai,Hyderabad,2025-01-01,390,1 stop,Economy,2024-12-16,16,Moderate,Holiday
373,10684.0,Air India,Chennai,Hyderabad,2025-01-01,270,1 stop,Economy,2024-12-16,16,Moderate,Holiday
374,10210.0,Air India,Chennai,Hyderabad,2025-01-01,290,1 stop,Economy,2024-12-16,16,Moderate,Holiday
375,11745.53,Air India,Chennai,Hyderabad,2025-01-01,250,1 stop,Economy,2024-12-16,16,Moderate,Holiday
376,19799.0,Air India,Chennai,Hyderabad,2025-01-26,80,Direct,Business,2024-12-16,41,Advanced,Holiday
377,32337.0,Air India,Chennai,Hyderabad,2025-01-26,290,Direct,Business,2024-12-16,41,Advanced,Holiday
378,30145.0,Air India,Chennai,Hyderabad,2025-01-26,345,1 stop,Business,2024-12-16,41,Advanced,Holiday
379,45324.0,Air India,Chennai,Hyderabad,2025-01-26,270,1 stop,Business,2024-12-16,41,Advanced,Holiday
380,32222.0,Air India,Chennai,Hyderabad,2025-01-26,585,1 stop,Business,2024-12-16,41,Advanced,Holiday
381,55854.0,Air India,Chennai,Hyderabad,2025-01-26,290,1 stop,Business,2024-12-16,41,Advanced,Holiday
382,47217.0,Air India,Chennai,Hyderabad,2025-01-26,415,1 stop,Business,2024-12-16,41,Advanced,Holiday
383,56502.0,Air India,Chennai,Hyderabad,2025-01-26,355,1 stop,Business,2024-12-16,41,Advanced,Holiday
384,59985.0,Air India,Chennai,Hyderabad,2025-01-26,360,1 stop,Business,2024-12-16,41,Advanced,Holiday
385,32108.0,Air India,Chennai,Hyderabad,2025-01-26,835,1 stop,Business,2024-12-16,41,Advanced,Holiday
386,68956.0,Air India,Chennai,Hyderabad,2025-01-26,315,1 stop,Business,2024-12-16,41,Advanced,Holiday
387,59985.0,Air India,Chennai,Hyderabad,2025-01-26,435,1 stop,Business,2024-12-16,41,Advanced,Holiday
388,59985.0,Air India,Chennai,Hyderabad,2025-01-26,440,1 stop,Business,2024-12-16,41,Advanced,Holiday
389,64337.69,Air India,Chennai,Hyderabad,2025-01-26,405,1 stop,Business,2024-12-16,41,Advanced,Holiday
390,45324.0,Air India,Chennai,Hyderabad,2025-01-26,665,1 stop,Business,2024-12-16,41,Advanced,Holiday
391,69718.0,Air India,Chennai,Hyderabad,2025-01-26,375,1 stop,Business,2024-12-16,41,Advanced,Holiday
392,62656.6,Air India,Chennai,Hyderabad,2025-01-26,435,1 stop,Business,2024-12-16,41,Advanced,Holiday
393,47217.0,Air India,Chennai,Hyderabad,2025-01-26,650,1 stop,Business,2024-12-16,41,Advanced,Holiday
394,47032.0,Air India,Chennai,Hyderabad,2025-01-26,695,1 stop,Business,2024-12-16,41,Advanced,Holiday
395,46086.0,Air India,Chennai,Hyderabad,2025-01-26,735,1 stop,Business,2024-12-16,41,Advanced,Holiday
396,80739.0,Air India,Chennai,Hyderabad,2025-01-26,370,1 stop,Business,2024-12-16,41,Advanced,Holiday
397,76404.0,Air India,Chennai,Hyderabad,2025-01-26,400,1 stop,Business,2024-12-16,41,Advanced,Holiday
398,32870.0,Air India,Chennai,Hyderabad,2025-01-26,1310,1 stop,Business,2024-12-16,41,Advanced,Holiday
399,73825.62,Air India,Chennai,Hyderabad,2025-01-26,460,1 stop,Business,2024-12-16,41,Advanced,Holiday
400,45324.0,Air India,Chennai,Hyderabad,2025-01-26,895,1 stop,Business,2024-12-16,41,Advanced,Holiday
401,64337.69,Air India,Chennai,Hyderabad,2025-01-26,635,1 stop,Business,2024-12-16,41,Advanced,Holiday
402,48337.0,Air India,Chennai,Hyderabad,2025-01-26,945,1 stop,Business,2024-12-16,41,Advanced,Holiday
403,61308.0,Air India,Chennai,Hyderabad,2025-01-26,715,1 stop,Business,2024-12-16,41,Advanced,Holiday
404,87503.0,Air India,Chennai,Hyderabad,2025-01-26,470,1 stop,Business,2024-12-16,41,Advanced,Holiday
405,72529.44,Air India,Chennai,Hyderabad,2025-01-26,650,1 stop,Business,2024-12-16,41,Advanced,Holiday
406,4137.62,Air India,Chennai,Hyderabad,2025-01-26,80,Direct,Economy,2024-12-16,41,Advanced,Holiday
407,4714.71,IndiGo,Chennai,Hyderabad,2025-01-26,75,Direct,Economy,2024-12-16,41,Advanced,Holiday
408,4883.78,IndiGo,Chennai,Hyderabad,2025-01-26,75,Direct,Economy,2024-12-16,41,Advanced,Holiday
409,4779.62,IndiGo,Chennai,Hyderabad,2025-01-26,80,Direct,Economy,2024-12-16,41,Advanced,Holiday
410,4944.35,IndiGo,Chennai,Hyderabad,2025-01-26,85,Direct,Economy,2024-12-16,41,Advanced,Holiday
411,5441.17,IndiGo,Chennai,Hyderabad,2025-01-26,75,Direct,Economy,2024-12-16,41,Advanced,Holiday
412,5625.86,IndiGo,Chennai,Hyderabad,2025-01-26,75,Direct,Economy,2024-12-16,41,Advanced,Holiday
413,5702.14,IndiGo,Chennai,Hyderabad,2025-01-26,75,Direct,Economy,2024-12-16,41,Advanced,Holiday
414,5816.57,IndiGo,Chennai,Hyderabad,2025-01-26,75,Direct,Economy,2024-12-16,41,Advanced,Holiday
415,5625.86,IndiGo,Chennai,Hyderabad,2025-01-26,80,Direct,Economy,2024-12-16,41,Advanced,Holiday
416,5326.82,IndiGo,Chennai,Hyderabad,2025-01-26,205,Direct,Economy,2024-12-16,41,Advanced,Holiday
417,5638.06,IndiGo,Chennai,Hyderabad,2025-01-26,245,1 stop,Economy,2024-12-16,41,Advanced,Holiday
418,5638.06,IndiGo,Chennai,Hyderabad,2025-01-26,265,1 stop,Economy,2024-12-16,41,Advanced,Holiday
419,5995.23,IndiGo,Chennai,Hyderabad,2025-01-26,280,1 stop,Economy,2024-12-16,41,Advanced,Holiday
420,6377.97,IndiGo,Chennai,Hyderabad,2025-01-26,270,1 stop,Economy,2024-12-16,41,Advanced,Holiday
421,7247.99,IndiGo,Chennai,Hyderabad,2025-01-26,250,1 stop,Economy,2024-12-16,41,Advanced,Holiday
422,6800.22,IndiGo,Chennai,Hyderabad,2025-01-26,275,1 stop,Economy,2024-12-16,41,Advanced,Holiday
423,8904.66,IndiGo,Chennai,Hyderabad,2025-01-26,205,1 stop,Economy,2024-12-16,41,Advanced,Holiday
424,7515.52,IndiGo,Chennai,Hyderabad,2025-01-26,260,1 stop,Economy,2024-12-16,41,Advanced,Holiday
425,7247.99,IndiGo,Chennai,Hyderabad,2025-01-26,285,1 stop,Economy,2024-12-16,41,Advanced,Holiday
426,9285.15,IndiGo,Chennai,Hyderabad,2025-01-26,210,1 stop,Economy,2024-12-16,41,Advanced,Holiday
427,9134.12,IndiGo,Chennai,Hyderabad,2025-01-26,215,1 stop,Economy,2024-12-16,41,Advanced,Holiday
428,9133.35,IndiGo,Chennai,Hyderabad,2025-01-26,225,1 stop,Economy,2024-12-16,41,Advanced,Holiday
429,8312.83,Air India,Chennai,Hyderabad,2025-01-26,260,1 stop,Economy,2024-12-16,41,Advanced,Holiday
430,10444.57,IndiGo,Chennai,Hyderabad,2025-01-26,200,1 stop,Economy,2024-12-16,41,Advanced,Holiday
431,24925.43,Air India,Mumbai,Goa,2024-12-25,80,Direct,Business,2024-12-16,9,Moderate,Holiday
432,53567.0,Air India,Mumbai,Goa,2024-12-25,265,Direct,Business,2024-12-16,9,Moderate,Holiday
433,38111.0,Air India,Mumbai,Goa,2024-12-25,475,1 stop,Business,2024-12-16,9,Moderate,Holiday
434,39058.0,Air India,Mumbai,Goa,2024-12-25,510,1 stop,Business,2024-12-16,9,Moderate,Holiday
435,38111.0,Air India,Mumbai,Goa,2024-12-25,965,1 stop,Business,2024-12-16,9,Moderate,Holiday
436,92573.0,Air India,Mumbai,Goa,2024-12-25,375,1 stop,Business,2024-12-16,9,Moderate,Holiday
437,100469.0,Air India,Mumbai,Goa,2024-12-25,345,1 stop,Business,2024-12-16,9,Moderate,Holiday
438,40004.0,Air India,Mumbai,Goa,2024-12-25,1350,1 stop,Business,2024-12-16,9,Moderate,Holiday
439,118410.0,Air India,Mumbai,Goa,2024-12-25,505,1 stop,Business,2024-12-16,9,Moderate,Holiday
440,105418.0,Air India,Mumbai,Goa,2024-12-25,630,1 stop,Business,2024-12-16,9,Moderate,Holiday
441,92573.0,Air India,Mumbai,Goa,2024-12-25,1325,1 stop,Business,2024-12-16,9,Moderate,Holiday
442,105418.0,Air India,Mumbai,Goa,2024-12-25,1500,1 stop,Business,2024-12-16,9,Moderate,Holiday
443,101231.0,Air India,Mumbai,Goa,2024-12-25,1735,1 stop,Business,2024-12-16,9,Moderate,Holiday
444,118410.0,Air India,Mumbai,Goa,2024-12-25,1750,1 stop,Business,2024-12-16,9,Moderate,Holiday
445,6478.56,Air India,Mumbai,Goa,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
446,10873.8,Air India,Mumbai,Goa,2024-12-25,80,Direct,Economy,2024-12-16,9,Moderate,Holiday
447,12424.35,SpiceJet,Mumbai,Goa,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
448,12033.18,Akasa Air,Mumbai,Goa,2024-12-25,80,Direct,Economy,2024-12-16,9,Moderate,Holiday
449,20992.98,Air India,Mumbai,Goa,2024-12-25,75,Direct,Economy,2024-12-16,9,Moderate,Holiday
450,10556.0,Air India,Mumbai,Goa,2024-12-25,260,Direct,Economy,2024-12-16,9,Moderate,Holiday
451,10663.0,Air India,Mumbai,Goa,2024-12-25,320,1 stop,Economy,2024-12-16,9,Moderate,Holiday
452,14831.0,Air India,Mumbai,Goa,2024-12-25,265,1 stop,Economy,2024-12-16,9,Moderate,Holiday
453,12672.0,Air India,Mumbai,Goa,2024-12-25,510,1 stop,Economy,2024-12-16,9,Moderate,Holiday
454,13411.0,Air India,Mumbai,Goa,2024-12-25,475,1 stop,Economy,2024-12-16,9,Moderate,Holiday
455,11921.0,Air India,Mumbai,Goa,2024-12-25,560,1 stop,Economy,2024-12-16,9,Moderate,Holiday
456,12190.0,Air India,Mumbai,Goa,2024-12-25,615,1 stop,Economy,2024-12-16,9,Moderate,Holiday
